,text,created_at,retweet_count,favorite_count,id_str,Normalised retweets,Norm likes,weighted score,media,mention,length,time,date
6870,the republicans who want to cut ss medicaid are wrong. a robust economy will make america great again!,2015-07-11 08:23:00,506,921,6.2e+17,0.0029982520000000003,0.002356547,0.0028057409999999996,True,False,102,08:23:00,2015-07-11
6871,.cnn @cnnpolitics lawyer elizabeth beck did a terrible job against me she lost (i even got legal fees). i loved beating hershe was easy,2015-07-29 12:40:14,474,1058,6.26e+17,0.0028086390000000004,0.002707087,0.0027781740000000004,False,True,135,12:40:14,2015-07-29
6872,has anyone seen the financials of @univision. they are doing really badly. too much debt and not enough viewers. need money fast. funny!,2015-07-11 11:44:00,512,844,6.2e+17,0.003033804,0.002159529,0.0027715220000000002,False,True,136,11:44:00,2015-07-11
6873,i will be interviewed on @foxandfriends tomorrow morning at 7:00. enjoy!,2015-08-03 03:23:00,437,1216,6.28e+17,0.002589399,0.003111359,0.002745987,False,True,72,03:23:00,2015-08-03
6874,true thanks.,2015-07-09 18:45:00,431,1228,6.19e+17,0.002553847,0.003142063,0.002730312,True,False,12,18:45:00,2015-07-09
6875,@maddow you copied incompetent @katyturnbc incorrect story. i'm sure you would like to apologize to me on show. thank you for the courtesy.,2015-12-06 00:39:00,474,995,6.73e+17,0.0028086390000000004,0.00254589,0.002729814,False,True,139,00:39:00,2015-12-06
6876,.@breitbartnews is much smarter than sleepy eyes @chucktodd @nbc http://t.co/lb3pbln3u0 thanks to steve bannon real reporters.,2015-07-21 14:47:56,532,667,6.24e+17,0.003152312,0.0017066420000000002,0.0027186109999999997,False,True,126,14:47:56,2015-07-21
6877,limited opportunity to get your official trump gear! shop now!,2016-07-21 02:19:28,419,1260,7.56e+17,0.002482742,0.0032239409999999997,0.002705102,True,False,62,02:19:28,2016-07-21
6878,we,2017-05-13 17:31:14,560,482,8.63e+17,0.0033182240000000003,0.001233285,0.002692742,False,False,2,17:31:14,2017-05-13
6879,.@gracematters thank you a very wise bet! best wishes.,2015-11-20 23:57:39,425,1208,6.68e+17,0.002518295,0.00309089,0.002690073,False,True,54,23:57:39,2015-11-20
6880,great day today in south carolina. fantastic capacity crowd amazing people!,2015-07-22 00:27:40,397,1354,6.24e+17,0.002352383,0.003464457,0.002686006,False,False,75,00:27:40,2015-07-22
6881,.@scottwalker despite your coming to my office to give me an award your very dumb fundraiser hit me very hard--- not smart!,2015-07-25 16:59:49,483,882,6.25e+17,0.002861968,0.002256759,0.002680405,False,True,123,16:59:49,2015-07-25
6882,i'll be in iowa tonight making a speech to a record setting crowd. the word is getting out make america great again!,2015-06-27 17:41:33,433,1145,6.15e+17,0.002565698,0.0029296920000000002,0.002674896,False,False,116,17:41:33,2015-06-27
6883,a true piece about the standing ovations i got yesterday http://t.co/epllsbwgbe,2015-07-19 18:53:52,471,926,6.23e+17,0.0027908629999999998,0.002369341,0.002664406,False,False,79,18:53:52,2015-07-19
6884,"via @thesharktank1: ""donald trump's controversial mexican comments are accurate"" http://t.co/nyl2qqmwkz",2015-06-30 22:21:55,511,702,6.16e+17,0.0030278790000000002,0.0017961960000000001,0.0026583740000000002,False,True,103,22:21:55,2015-06-30
6885,wow! what a great honor from @drudge_report http://t.co/fokcasbvun,2015-08-07 07:04:00,430,1129,6.3e+17,0.002547922,0.0028887540000000003,0.0026501709999999998,False,True,66,07:04:00,2015-08-07
6886,getting ready to leave for my great resort turnberry in scotland. hosting the women's british open (biggest tournament). will be back sat.,2015-07-30 00:08:00,354,1534,6.27e+17,0.002097591,0.00392502,0.00264582,False,False,138,00:08:00,2015-07-30
6887,if @repmarkmeadows @jim_jordan and raul_labrador would get on board we would have both great healthcare and massive tax cuts reform.,2017-03-30 21:18:57,348,1550,8.48e+17,0.002062039,0.003965959,0.002633215,False,True,132,21:18:57,2017-03-30
6888,.@billkristol bill your small and slightly failing magazine will be a giant success when you finally back trump. country will soar!,2015-07-23 13:07:34,465,903,6.24e+17,0.002755311,0.002310491,0.002621865,False,True,131,13:07:34,2015-07-23
6889,i loved firing goofball atheist penn @pennjillette on the apprentice. he never had a chance. wrote letter to me begging for forgiveness.,2015-07-16 13:10:00,453,962,6.22e+17,0.0026842059999999997,0.0024614529999999997,0.00261738,False,True,136,13:10:00,2015-07-16
6890,@billkristol has become a sad case. his magazine is failing badly probably doesn't have long to go and his predictions are always wrong!,2015-11-06 23:54:00,457,899,6.63e+17,0.0027079070000000003,0.002300256,0.002585612,False,True,136,23:54:00,2015-11-06
6891,my response to the failing des moines register the ultra liberal paper that has no power in iowa,2015-07-21 21:44:40,458,889,6.24e+17,0.0027138329999999997,0.00227467,0.002582084,True,False,96,21:44:40,2015-07-21
6892,looking forward to speaking at the @argop reagan-rockefeller dinner tonight! record crowd. we are no longer silent! #makeamericagreatagain!,2015-07-17 17:31:19,421,1061,6.22e+17,0.002494593,0.002714763,0.002560644,False,True,139,17:31:19,2015-07-17
6893,the ever dwindling @wsj which is worth about 1/10 of what it was purchased for is always hitting me politically. who cares!,2015-07-20 14:25:14,450,896,6.23e+17,0.00266643,0.00229258,0.002554275,False,True,123,14:25:14,2015-07-20
6894,good luck! enjoy.,2015-10-09 16:26:00,435,972,6.53e+17,0.0025775489999999997,0.00248704,0.002550396,True,False,17,16:26:00,2015-10-09
6895,?trump declares victory on immigration as obama admits some illegals are ?gang bangers?? http://t.co/e0hlxf1ds2 via @breitbartnews @aswoyer,2015-07-02 18:49:00,487,683,6.17e+17,0.0028856690000000004,0.001747581,0.002544243,False,True,139,18:49:00,2015-07-02
6896,my @foxnews int. with @seanhannity on obama being all talk no action making america great again! http://t.co/rqp6mnnr7h,2015-07-28 16:33:50,453,856,6.26e+17,0.0026842059999999997,0.0021902329999999998,0.002536014,False,True,119,16:33:50,2015-07-28
6897,"bush is pretending that the ""trump surge"" is great for him and the @nytimesworld is reporting bush ""delight"" - con job a bush nightmare!",2015-08-03 09:58:00,438,908,6.28e+17,0.002595325,0.002323285,0.002513713,False,True,136,09:58:00,2015-08-03
6898,look what the president of nbc sent me recently about his stay in my las vegas hotel. very loyal guy.,2015-07-01 21:57:00,463,771,6.16e+17,0.00274346,0.001972745,0.002512245,True,False,101,21:57:00,2015-07-01
6899,via @fitsnews: ?donald trump: john mccain is ?a loser?? http://t.co/sgietvduqi,2015-07-18 21:45:48,438,905,6.23e+17,0.002595325,0.002315608,0.00251141,False,True,78,21:45:48,2015-07-18
6900,.@bobbyjindal watched you on @teamcavuto. made some excellent points. best wishes.,2015-07-23 22:04:31,398,1114,6.24e+17,0.002358309,0.002850373,0.0025059279999999997,False,True,82,22:04:31,2015-07-23
6901,thank you.,2015-08-05 15:27:00,378,1200,6.29e+17,0.002239801,0.00307042,0.0024889870000000002,True,False,10,15:27:00,2015-08-05
6902,thanks.,2015-10-09 19:29:00,420,973,6.53e+17,0.002488668,0.002489599,0.002488947,True,False,7,19:29:00,2015-10-09
6903,"via @breitbartnews by katie mchugh:""poll: donald trump leads the pack as gop frontrunner"" http://t.co/qhp8czpm5q",2015-07-09 21:01:00,452,786,6.19e+17,0.00267828,0.002011125,0.002478134,False,True,112,21:01:00,2015-07-09
6904,via @saintpetersblog by @mitcheperry: ?shock poll: donald trump leads jeb bush 26-20% ? in florida? http://t.co/49iae1nlm7,2015-07-29 19:21:01,446,814,6.26e+17,0.002642728,0.002082768,0.00247474,False,True,122,19:21:01,2015-07-29
6905,watch my interview with @ericbolling on @foxnews today at 11:30am et,2015-08-01 14:33:00,400,1021,6.27e+17,0.00237016,0.0026124160000000002,0.0024428370000000002,False,True,68,14:33:00,2015-08-01
6906,via cnsnews by @sjonescns: ?trump explains his appeal: 'people are tired...of these incompetent politicians'? http://t.co/y36eqige5a,2015-07-28 18:01:20,425,852,6.26e+17,0.002518295,0.002179998,0.002416806,False,True,132,18:01:20,2015-07-28
6907,true thanks.,2015-07-22 13:16:26,400,984,6.24e+17,0.00237016,0.002517744,0.002414435,True,False,12,13:16:26,2015-07-22
6908,?30000 macy?s customers retaliate in support of donald trump? http://t.co/vl4ifakxrt via @breitbartnews by @aswoyer,2015-07-16 18:45:41,415,888,6.22e+17,0.002459041,0.0022721110000000003,0.0024029620000000002,False,True,115,18:45:41,2015-07-16
6909,.@genesimmons really great job handling the wise guys --- so easy for you--- such talent! i won?t forget.,2015-07-18 02:20:31,335,1299,6.22e+17,0.001985009,0.00332373,0.002386625,False,True,105,02:20:31,2015-07-18
6910,letter to @univision - re: @trumpdoral,2015-06-26 20:11:09,450,671,6.15e+17,0.00266643,0.0017168770000000001,0.002381564,True,True,38,20:11:09,2015-06-26
6911,"flashback ? ?donald trump blasts obama for failing to secure christian pastor?s freedom in iran"" http://t.co/awcvndzyry via @theblaze?",2015-07-16 19:10:27,439,717,6.22e+17,0.00260125,0.001834576,0.002371248,False,True,134,19:10:27,2015-07-16
6912,today i filed my statement of candidacy with the fec. let's #makeamericagreatagain,2015-06-22 21:38:56,397,939,6.13e+17,0.002352383,0.002402604,0.00236745,True,False,82,21:38:56,2015-06-22
6913,getting ready to go to las vegas (freedom fest) - great crowd. then on to amazing phoenix - that will be a total happening! love america.,2015-07-11 14:49:00,372,1064,6.2e+17,0.002204249,0.002722439,0.002359706,False,False,137,14:49:00,2015-07-11
6914,i love bluffton sc what a great place -- what great people.,2015-07-24 17:18:12,395,931,6.25e+17,0.0023405329999999997,0.0023821339999999997,0.0023530129999999997,False,False,59,17:18:12,2015-07-24
6915,.@frankluntz knows nothing about me or my religion. came to my office looking for work. i had no interest. i will save the vets!,2015-07-23 02:14:12,402,864,6.24e+17,0.00238201,0.002210702,0.002330618,False,True,128,02:14:12,2015-07-23
6916,addressing record crowd @ madison county iowa gop dinner. we can bring common sense to dc make america great again! http://t.co/mi7j7xdzoy,2015-06-28 00:50:53,388,926,6.15e+17,0.002299055,0.002369341,0.002320141,False,True,138,00:50:53,2015-06-28
6917,getting ready to land in charlottesville virginia at trump vineyards another job producing development that i bought and made amazing!,2015-07-14 15:09:02,359,1077,6.21e+17,0.0021272179999999997,0.002755702,0.0023157629999999998,False,False,134,15:09:02,2015-07-14
6918,in analyzing the alabama primary race fake news always fails to mention that the candidate i endorsed went up many points after election!,2017-09-30 23:16:31,294,1416,9.14e+17,0.0017420670000000001,0.0036230959999999997,0.002306376,False,False,137,23:16:31,2017-09-30
6919,just left family leadership summit in iowa got a standing ovation from many wonderful people. i will be back soon.,2015-07-18 17:58:56,335,1159,6.22e+17,0.001985009,0.0029655140000000003,0.00227916,False,False,114,17:58:56,2015-07-18
6920,i will be interviewed by @thebrodyfile on @cbnnews tonight at 11pm. enjoy!,2017-01-28 22:50:06,305,1300,8.25e+17,0.001807247,0.0033262879999999997,0.002262959,False,True,74,22:50:06,2017-01-28
6921,.@cnn why is somebody (beck) i beat so soundly all of a sudden an expert on donald trump (all over television). she knows nothing about me.,2015-07-29 12:44:59,368,959,6.26e+17,0.002180547,0.0024537770000000003,0.002262516,False,True,139,12:44:59,2015-07-29
6922,"via @cbnnews by @thebrodyfile: ""brody file exclusive: donald trump comes out in support of 20 week abortion ban"" http://t.co/xphdh74oxf",2015-07-22 22:58:13,418,681,6.24e+17,0.002476817,0.0017424629999999999,0.002256511,False,True,135,22:58:13,2015-07-22
6923,new jobs report: 432000 left workforce manufacturing durable goods go - http://t.co/rd1bluzyrn we need leaders who understand business.,2015-07-02 18:59:00,442,550,6.17e+17,0.002619026,0.001407276,0.002255501,False,False,135,18:59:00,2015-07-02
6924,via ?trump: hillary presidency will cause ?crime wave like you?ve never seen?? http://t.co/ctnllwl1z4 via @breitbartnews,2015-07-09 18:18:00,429,595,6.19e+17,0.002541996,0.001522417,0.002236122,False,True,120,18:18:00,2015-07-09
6925,.@polititrends @realdonaldtrump is dominating the discussion on twitter with 79352 mentions today (via http://t.co/nexlcvb8ml ),2015-07-15 15:11:13,391,763,6.21e+17,0.002316831,0.001952275,0.002207464,False,True,127,15:11:13,2015-07-15
6926,.@foxnews you shouldn?t have @karlrove on the air?he?s a clown with zero credibility?a bushy!,2015-07-16 15:02:03,403,697,6.22e+17,0.0023879360000000002,0.0017834020000000001,0.002206576,False,True,93,15:02:03,2015-07-16
6927,.@ac360 has the absolutely worst anti-trump talking heads on his show. dopey writer o'brian knows nothing about me or my wealth. a waste!,2015-07-23 02:47:26,347,991,6.24e+17,0.002056114,0.002535655,0.002199976,False,True,137,02:47:26,2015-07-23
6928,?@limbaugh: 'trump has changed the entire debate on immigration'? http://t.co/894axjrxdn via @newsmax_media by jason devaney,2015-07-09 17:48:00,414,610,6.19e+17,0.002453115,0.001560797,0.00218542,False,True,124,17:48:00,2015-07-09
6929,i own turnberry in scotland one of great resorts in world. women?s british open there this week. i?ll go for two days back on trail.,2015-07-27 21:42:52,317,1134,6.26e+17,0.001878352,0.002901547,0.00218531,False,False,132,21:42:52,2015-07-27
6930,the leader and negotiators representing mexico are far smarter and more cunning than the leader and negotiators representing the u.s.!,2015-06-27 17:20:20,399,680,6.15e+17,0.0023642339999999998,0.001739905,0.002176935,False,False,134,17:20:20,2015-06-27
6931,via @nypost by @geoffearle: ?polls show ?president trump? may not be so far-fetched? http://t.co/c3v63rb9pd,2015-07-10 17:14:00,394,702,6.2e+17,0.0023346070000000003,0.0017961960000000001,0.002173084,False,True,107,17:14:00,2015-07-10
6932,entrepreneurs: brainpower is the ultimate leverage. don't underestimate yourself or your possibilities.,2015-06-22 19:03:04,401,660,6.13e+17,0.002376085,0.001688731,0.002169879,False,False,103,19:03:04,2015-06-22
6933,people like lawyer elizabeth beck and failed writer harry hurt others talk about me but know nothing about me?crazy!,2015-07-29 21:45:13,338,980,6.27e+17,0.002002785,0.00250751,0.002154202,False,False,116,21:45:13,2015-07-29
6934,via @trscoop: ?mark levin defends trump: hillary clinton is a crook and a fraud and she?s not treated this way!? http://t.co/mdu0pvtthi,2015-07-02 18:20:00,422,504,6.17e+17,0.0025005179999999998,0.001289576,0.0021372360000000003,False,True,135,18:20:00,2015-07-02
6935,"via @trscoop: ""whoa: trump changing venues for saturday rally in arizona due to overwhelming response"" http://t.co/nryps8apxa",2015-07-10 09:31:00,392,648,6.19e+17,0.002322756,0.001658027,0.002123338,False,True,125,09:31:00,2015-07-10
6936,supporters waiting to hear me speak in oskaloosa iowa. #makeamericagreatagain,2015-07-25 17:17:34,326,933,6.25e+17,0.00193168,0.0023872520000000003,0.0020683520000000003,True,False,77,17:17:34,2015-07-25
6937,thank you for your service!,2015-07-31 00:00:58,309,991,6.27e+17,0.0018309479999999998,0.002535655,0.00204236,True,False,27,00:00:58,2015-07-31
6938,.@governorperry just gave a pollster quote on me. he doesn't understand what the word demagoguery means.,2015-07-16 20:48:19,349,763,6.22e+17,0.002067964,0.001952275,0.002033258,False,True,104,20:48:19,2015-07-16
6939,.@steverattner while i think you should have gone to prison for what you did i guess obama saved you. but watch ? i will win!,2015-07-27 18:51:17,352,740,6.26e+17,0.002085741,0.0018934260000000001,0.002028046,False,True,125,18:51:17,2015-07-27
6940,more bush cronyism ? ?jeb bush and the common core money trail? http://t.co/sbehmuqjak it?s the bush way!,2015-07-16 20:06:38,382,572,6.22e+17,0.002263503,0.001463567,0.0020235220000000003,False,False,105,20:06:38,2015-07-16
6941,wow new @abcnews/@washingtonpost @gop preference poll has donaldtrump 11 points up! thank you.,2015-07-21 05:30:52,335,824,6.23e+17,0.001985009,0.002108355,0.002022013,False,True,94,05:30:52,2015-07-21
6942,via @businessinsider by @hunterw: ?trump unloads: hillary clinton was 'the worst' and is 'extremely bad'? http://t.co/lpgslczakp,2015-07-08 17:31:00,376,573,6.19e+17,0.00222795,0.001466126,0.001999403,False,True,128,17:31:00,2015-07-08
